"";"mean";"sd";"5.5%";"94.5%";"rhat";"ess_bulk"
"z_A[129]";-0,2550707690738;0,234055443566289;-0,630337225;0,12800966;1,02701011681718;569,640622002151
"z_A[130]";-0,18215394011992;0,248475297278983;-0,568405765;0,22450899;1,03201781842553;522,524178832446
"z_A[131]";0,07796267619996;0,233393823343389;-0,297444835;0,447744885;1,0320898004545;531,255554374206
"z_A[132]";-0,30904383876206;0,237084317585888;-0,679122395;0,0739814710000001;1,02838463993413;551,089844359561
"z_A[133]";0,7731805888;0,238450607980401;0,385667935;1,15392275;1,03083481498254;535,907520598385
"z_A[134]";-1,1981155892;0,249698476065857;-1,5948133;-0,811610195;1,02883418974951;504,9027552851
"z_A[135]";0,160222249197;0,24669776714959;-0,2215281;0,546131725;1,03094538086973;523,055548475521
"z_A[136]";-0,211940208520076;0,233329922967947;-0,58293678;0,15499662;1,02955313411745;543,787150363577
"z_A[137]";0,05952820689256;0,253406031602964;-0,34144503;0,45672826;1,03484590507837;520,814158018651
"z_A[138]";0,2582979288046;0,236496424496168;-0,123922075;0,63441725;1,02875298856066;545,606568228157
"z_A[139]";-0,00429520979468;0,240363898233986;-0,38867806;0,373643255;1,02624863108445;582,733147492506
"z_A[140]";0,64821343182;0,173585091953842;0,369347175;0,922157995;1,03321439985164;428,522975330133
"z_A[141]";1,0686071372;0,180941371021708;0,770097285;1,35980605;1,03868390935606;342,918381223697
"z_A[142]";-0,2614466095226;0,175740790438477;-0,541773885;0,0143661820000001;1,05130983313728;253,19029659672
"z_A[143]";0,457907341412024;0,178364513381708;0,174670505;0,74341313;1,04471893824436;301,974559816663
"z_A[144]";0,2321771807682;0,17701844173347;-0,0461876855;0,50922913;1,05688174294349;227,807497966698
"z_A[145]";0,73954993402;0,177879119288351;0,45353431;1,0200176;1,03179493123555;475,176853582752
"z_A[146]";-0,5662621990296;0,173542001691718;-0,851404095;-0,285996505;1,03422198143427;404,643055810498
"z_A[147]";-1,2794128054;0,175711998709336;-1,5583633;-0,999127635;1,03055336019433;430,603553111534
"z_A[148]";0,09774553123826;0,181171517168704;-0,194805645;0,378904085;1,03859550977476;320,055240391266
"z_A[149]";0,2754195435168;0,172949711294392;-0,00773926865;0,544003805;1,02910458685426;523,802383347525
"z_A[150]";0,54768224773;0,173275983148919;0,27416289;0,829531545;1,06036119575392;234,453781522446
"z_A[151]";0,4420339744086;0,174008237559899;0,161034235;0,715179295;1,05694326775375;260,059231241673
"z_A[152]";-0,26366491021754;0,179760995064042;-0,552375895;0,0159512660000003;1,03874540625744;354,295244354602
"z_A[153]";-0,454968866648;0,179437932585201;-0,74535833;-0,172959585;1,03848764803253;327,573433834391
