"";"mean";"sd";"5.5%";"94.5%";"rhat";"ess_bulk"
"z_FSMUi_T[12,145]";-0,091512520899;0,922693038738256;-1,5449387;1,36089265;1,00611269888387;8958,64455979073
"z_FSMUi_T[13,145]";0,1557964169466;0,977412964759063;-1,40432145;1,71604915;1,00243771587419;7762,64136289991
"z_FSMUi_T[1,146]";-0,2554662433491;0,464654485034702;-0,989560275;0,484454235000001;1,00166086364996;3126,27261746546
"z_FSMUi_T[2,146]";-0,352319326786;0,872971832509865;-1,7253711;1,0654321;1,00408292667844;3151,39149312792
"z_FSMUi_T[3,146]";0,5188248657656;0,743169018861004;-0,6680716;1,70685685;1,00288339325051;5185,25834688305
"z_FSMUi_T[4,146]";-0,5622861511406;0,82017677835894;-1,88077465;0,73523514;1,0036912077947;3340,24909818989
"z_FSMUi_T[5,146]";0,3709680565384;0,719765449139527;-0,789504115;1,499441;1,0024969116933;3706,63615147098
"z_FSMUi_T[6,146]";-0,12480032639172;0,829316003161337;-1,4381569;1,21974915;1,00283280806415;3594,09413225798
"z_FSMUi_T[7,146]";-0,310456499408;0,833910760805164;-1,6220449;1,05779475;1,00493816158316;3159,1799581962
"z_FSMUi_T[8,146]";-0,99717544657256;0,780458720527078;-2,2238767;0,222048055;1,00331349282798;4999,62218269065
"z_FSMUi_T[9,146]";-0,14723396943038;0,882804631895649;-1,53439895;1,25538705;1,00266018070505;6565,698676896
"z_FSMUi_T[10,146]";0,26395518023242;0,930444994114287;-1,22795475;1,7621639;1,00520982759313;7197,96098942984
"z_FSMUi_T[11,146]";0,0054279372606;0,895459701422477;-1,43739805;1,42305815;1,0030347314902;6027,77043874937
"z_FSMUi_T[12,146]";-0,11089187902572;0,986531927511411;-1,68649805;1,4565102;1,00613736920731;6589,94429929228
"z_FSMUi_T[13,146]";-0,47615791042;0,986047664094618;-2,0547588;1,09262055;1,00005041233994;7980,2394202121
"z_FSMUi_T[1,147]";-0,2086455949374;0,433324435083674;-0,89913384;0,500854405;1,00134543749556;3699,73030054281
"z_FSMUi_T[2,147]";-0,138790064074564;0,878499684683861;-1,5353091;1,24981375;1,00467909296832;2550,27160667229
"z_FSMUi_T[3,147]";-0,196601170514826;0,743953936987057;-1,38841355;1,00197605;1,00189151160903;6127,37916631659
"z_FSMUi_T[4,147]";-0,8336775275414;0,814887509235935;-2,1104855;0,483078570000002;1,00174230464867;3694,98831555942
"z_FSMUi_T[5,147]";0,7725466217832;0,721299402632336;-0,36069701;1,9347021;1,00466402164011;3786,72925161146
"z_FSMUi_T[6,147]";-0,0794535183976;0,813486000927139;-1,3573977;1,2369156;1,00515846114657;3778,87382062918
"z_FSMUi_T[7,147]";0,1168120001604;0,851154773206715;-1,23041135;1,50670605;1,00650805072805;4387,73624985349
"z_FSMUi_T[8,147]";-0,5947410079786;0,756703855355658;-1,7987724;0,643909395;1,0010625524213;4643,71206081664
"z_FSMUi_T[9,147]";-0,1521286538326;0,871740117201187;-1,5543927;1,2534631;1,00558886460888;5883,24249191001
"z_FSMUi_T[10,147]";0,06642179910004;0,90755815423577;-1,3829403;1,5098155;1,00546571733968;4860,46591761235
"z_FSMUi_T[11,147]";-0,8459062587624;0,897997818142851;-2,2741264;0,62050872;1,00187207670128;6125,57427390404
"z_FSMUi_T[12,147]";-0,1957095244214;0,941852712286859;-1,71102035;1,3105504;1,00453207270355;8032,95201997982
"z_FSMUi_T[13,147]";0,2706607718578;0,965123031610417;-1,2971853;1,81828555;1,00495282738805;7573,67529716443
"z_FSMUi_T[1,148]";-0,6080150217344;0,43570283320761;-1,29136795;0,0876034395000005;1,00370634570401;3322,27127724694
"z_FSMUi_T[2,148]";-0,28157888777194;0,88829144408688;-1,69899275;1,148144;1,00518831396064;2682,88219675387
"z_FSMUi_T[3,148]";-0,9390030035314;0,750137161067264;-2,12212385;0,28045487;1,00215067017585;4632,4043819265
"z_FSMUi_T[4,148]";-0,1117975449594;0,837525806081489;-1,47652665;1,23332025;1,00340210005951;3768,62360316479
"z_FSMUi_T[5,148]";0,913733044114;0,731303430693687;-0,247532225;2,07509805;1,00157732639458;3715,97102125483
"z_FSMUi_T[6,148]";0,01878277726;0,817091319590961;-1,25902275;1,3169369;1,00275230450314;4186,76502786237
"z_FSMUi_T[7,148]";-0,9026523744596;0,827332438250103;-2,23846035;0,457311110000001;1,00095927564192;4950,85116194683
"z_FSMUi_T[8,148]";0,456920397019;0,782787384675038;-0,785829515;1,71908125;1,00266509500409;5919,01034889127
"z_FSMUi_T[9,148]";0,01040669662036;0,886381610999248;-1,3993607;1,40585505;1,00260892342804;6843,72776152305
"z_FSMUi_T[10,148]";-0,32814949607454;0,909734989540029;-1,77665345;1,12063465;1,00124879469206;6347,01563849591
"z_FSMUi_T[11,148]";0,60422225773278;0,88209174736231;-0,819280225;1,9929095;1,00347778681047;6779,22837207109
"z_FSMUi_T[12,148]";-0,156118141869764;0,970716870650027;-1,69211;1,4623209;1,00737572634945;8044,46044786799
"z_FSMUi_T[13,148]";-0,0638535563908;0,968572810488399;-1,60695125;1,4853258;1,00085722666761;6828,35177047286
"z_FSMUi_T[1,149]";1,5761061523;0,413269450423515;0,89610435;2,2306944;1,00381950962359;3645,15223544911
"z_FSMUi_T[2,149]";0,133624181617;0,847300485627418;-1,240634;1,4564482;1,00493506592066;2837,66367668002
"z_FSMUi_T[3,149]";0,430815258282;0,746549923907564;-0,74351512;1,6186593;1,00129280831392;5299,29190739833
"z_FSMUi_T[4,149]";0,303293849564;0,797179523264709;-0,998960095;1,55013675;1,00124481726026;5462,97199682889
"z_FSMUi_T[5,149]";0,5377391611722;0,689927216288;-0,58096774;1,6317532;1,00047314945501;5563,76277097427
"z_FSMUi_T[6,149]";-0,01654094705778;0,816009411586329;-1,2886151;1,30353815;1,00041593783593;5579,97813755779
"z_FSMUi_T[7,149]";0,284856342665;0,82099439983391;-1,02922645;1,61936205;1,00197341049607;5045,83447887869
"z_FSMUi_T[8,149]";0,116828730859;0,761551750510811;-1,092093;1,33012085;1,0043587935909;5590,76742240361
"z_FSMUi_T[9,149]";0,1256294089866;0,860649931384386;-1,26556245;1,4863965;1,0037532557826;3694,9158560994
"z_FSMUi_T[10,149]";0,4955869049308;0,904486471790747;-0,996003025;1,9220188;1,0064033647476;5609,582148672
"z_FSMUi_T[11,149]";-0,386980151676;0,884569258480719;-1,79214205;1,01677645;1,00800355882996;5961,1536127135
"z_FSMUi_T[12,149]";-0,5034451985674;0,951914351620022;-2,01931545;1,0188241;1,00283619086385;8154,49383630291
"z_FSMUi_T[13,149]";-0,0491640041766;0,985626192739275;-1,63528105;1,51696135;1,0076013954431;9856,25171828469
"z_FSMUi_T[1,150]";1,7313701538;0,500404829837862;0,92462508;2,5090271;1,00768876017263;2488,49114566663
"z_FSMUi_T[2,150]";0,4891341414562;0,850171804756025;-0,866228405;1,87507825;1,00765653481667;2448,10676343206
"z_FSMUi_T[3,150]";0,202445245629;0,749611320936348;-1,0059233;1,38247055;1,00415268317316;5294,4067695587
"z_FSMUi_T[4,150]";0,0120123523724;0,819214045478914;-1,28262925;1,33228975;1,0036673541727;4348,07475348587
"z_FSMUi_T[5,150]";0,6260382307358;0,739637707284188;-0,571467355;1,79347145;1,0016361586363;4381,95386621169
"z_FSMUi_T[6,150]";0,5963700044782;0,837220923347443;-0,759261395;1,9174233;1,00108051094613;5467,1187674788
"z_FSMUi_T[7,150]";0,6595245210894;0,829110907009908;-0,66747393;1,97590415;1,00375324397044;5545,54418914173
"z_FSMUi_T[8,150]";-0,04313562835;0,804508435647359;-1,351288;1,246282;1,00120368949373;6096,33960692662
"z_FSMUi_T[9,150]";-0,07473537878726;0,891419629576583;-1,48400575;1,35721905;1,00265223867491;6860,73595320119
"z_FSMUi_T[10,150]";0,40099580301512;0,901058819803794;-1,0508408;1,83011;1,00271267356531;7812,05160747537
"z_FSMUi_T[11,150]";-0,22549031502104;0,902998113107122;-1,69503685;1,23975155;1,0033447923567;5743,88630105486
"z_FSMUi_T[12,150]";0,0444675653078;0,950840050020737;-1,4792172;1,54998055;1,00155933800301;8465,23859769816
"z_FSMUi_T[13,150]";0,000577147303199998;0,989952750020166;-1,5679788;1,59532995;1,00426767894728;7536,80906808841
"z_FSMUi_T[1,151]";-0,8737415344378;0,438555414825424;-1,56355495;-0,15540184;1,00219386849741;3331,11713936283
"z_FSMUi_T[2,151]";-0,503075302479;0,863520711612358;-1,86124525;0,882370675;1,00289577657479;2978,39734817322
"z_FSMUi_T[3,151]";-0,4955719228474;0,727939954394677;-1,65718675;0,660459465;1,00137076744619;5757,14336324821
"z_FSMUi_T[4,151]";-0,51756966322532;0,801620855005584;-1,81362685;0,75275715;1,00291152005206;5663,34773208078
"z_FSMUi_T[5,151]";0,51394850908274;0,703556093721911;-0,61908422;1,61795715;1,00260447010408;4669,47924873106
"z_FSMUi_T[6,151]";0,178007804309;0,80386645003672;-1,116695;1,46894685;1,00383193262983;4410,26935982166
"z_FSMUi_T[7,151]";0,1370328489434;0,826794251419861;-1,19849255;1,43921945;1,00280678380491;5876,85177917359
"z_FSMUi_T[8,151]";0,0145145234774;0,775283771839163;-1,2349086;1,2475782;1,00156240281958;4566,47222456782
"z_FSMUi_T[9,151]";-0,3630967045984;0,855756397167044;-1,71991935;0,978490480000001;1,00390468532586;5883,44074716924
"z_FSMUi_T[10,151]";-0,5318722189108;0,88432553281355;-1,92467015;0,9051444;1,00060751416538;6958,96329703961
"z_FSMUi_T[11,151]";-0,18333221995684;0,852324768683804;-1,5282044;1,17718575;1,0028399837492;7963,12369776992
"z_FSMUi_T[12,151]";0,310742355458824;0,969295982403072;-1,26605105;1,8239186;1,00523316854439;7284,54363028558
"z_FSMUi_T[13,151]";-0,1953479884386;0,99230441945684;-1,77974305;1,38816835;1,00400318356558;8445,03450426754
"z_FSMUi_T[1,152]";0,560814279686995;0,417956600343172;-0,11482013;1,21975825;1,00327173141898;3975,75962330371
"z_FSMUi_T[2,152]";0,3726802232737;0,841574807986261;-0,98704243;1,70167805;1,00362331699547;2871,58909163869
"z_FSMUi_T[3,152]";0,709885128044;0,75051970302658;-0,4845823;1,8905696;1,00156173072839;5617,61272267389
"z_FSMUi_T[4,152]";0,444064785049;0,800809183483727;-0,85164759;1,71843165;1,0003966980305;5026,43134594095
"z_FSMUi_T[5,152]";0,66214071124;0,72175115518118;-0,482028145;1,800282;1,00341076819399;4220,91926847073
"z_FSMUi_T[6,152]";0,2730716255936;0,813828961740008;-1,04573815;1,57258565;1,00531546108302;4484,28967445891
"z_FSMUi_T[7,152]";0,2287551321968;0,830787448375024;-1,10593425;1,5628828;1,00168205584732;4310,92243391475
"z_FSMUi_T[8,152]";-0,0847795514222;0,757847614922272;-1,28863095;1,162845;1,00261900932645;4365,68004268833
"z_FSMUi_T[9,152]";-0,7523746797144;0,877874776213734;-2,16444365;0,663894200000001;1,00108587316158;5617,09611162815
"z_FSMUi_T[10,152]";0,1452650885866;0,883372562071138;-1,25975495;1,5848939;1,00331647117063;7231,56307890361
"z_FSMUi_T[11,152]";0,3747244594442;0,88542724782061;-1,04484955;1,759607;1,00100184728292;7087,22664097741
"z_FSMUi_T[12,152]";0,1625062474366;0,955653507061312;-1,38320895;1,64901975;1,00455336980012;7058,9237057502
"z_FSMUi_T[13,152]";-0,2306897047262;0,968484756926118;-1,7833505;1,30781985;1,00089096003712;7558,2610903448
"z_FSMUi_T[1,153]";0,36507826726952;0,421622682956929;-0,31739243;1,03211675;1,0023182825789;3777,50174430224
"z_FSMUi_T[2,153]";0,0044348993314;0,887567152651707;-1,37937445;1,4154454;1,00791926418537;2037,3956797088
"z_FSMUi_T[3,153]";0,81704740701278;0,747484760178338;-0,36746755;2,0029672;1,00295201230782;5308,27968167676
"z_FSMUi_T[4,153]";0,0058143185404;0,818700735613089;-1,3103066;1,3197227;1,0048646797674;3635,95448119769
"z_FSMUi_T[5,153]";-0,0032490506232;0,731510924431621;-1,1734911;1,1585827;1,0013879796553;3576,01718297807
"z_FSMUi_T[6,153]";0,0594376160102;0,842082771978227;-1,27047455;1,43300805;1,00369975532393;3622,34840631806
"z_FSMUi_T[7,153]";-0,3228871587948;0,853380704998505;-1,68566995;1,02146625;1,00352650809495;3263,90876986328
"z_FSMUi_T[8,153]";-0,1363230529892;0,799866624179954;-1,4400209;1,11898555;1,00387816068086;3734,96864719801
"z_FSMUi_T[9,153]";-0,1301993779108;0,916182318862334;-1,61577855;1,31156615;1,00473341727544;2767,59751849616
"z_FSMUi_T[10,153]";-1,274718204434;0,908072644513209;-2,67890745;0,190835615000001;1,00192884581968;5485,21803641446
"z_FSMUi_T[11,153]";-0,16954116110698;0,914891081849831;-1,6551761;1,28453145;1,00199124112684;5206,01212142125
"z_FSMUi_T[12,153]";0,5285658438582;0,949360784201479;-0,973199385;2,0522617;1,00282782388763;8456,28243491679
"z_FSMUi_T[13,153]";0,1787099974438;0,971434535370118;-1,3794707;1,7347452;1,00352250638231;8128,05518994863
"z_FSMUi_T[1,154]";-0,989445285792;0,419668082587113;-1,65927795;-0,33541595;1,00239991514602;3988,27305712268
"z_FSMUi_T[2,154]";-0,0775589791142;0,861941049421129;-1,43758175;1,2725263;1,00534531475356;3477,54761864987
"z_FSMUi_T[3,154]";-0,2309076418122;0,74309021980328;-1,40588115;0,949150970000001;1,00072814757488;5602,14752771808
"z_FSMUi_T[4,154]";-0,06002313824836;0,82649756475988;-1,3814919;1,22539925;1,00297070639043;4139,74327626353
"z_FSMUi_T[5,154]";0,156638965736;0,700874235629195;-0,94534985;1,26220685;1,00324400104894;4483,39651611825
"z_FSMUi_T[6,154]";-0,23913003366842;0,810028252100836;-1,5240768;1,05790505;1,00469514454106;3628,50280570269
"z_FSMUi_T[7,154]";0,29751283371184;0,827750510114834;-1,0522531;1,6206965;1,00548418742292;3120,92803061559
"z_FSMUi_T[8,154]";-0,04717601803988;0,778884667484524;-1,2714753;1,21260645;1,00299372982794;4519,08580313387
"z_FSMUi_T[9,154]";-0,311589763315;0,897946268411778;-1,73178615;1,1194254;1,00183056076741;4002,29034127536
"z_FSMUi_T[10,154]";0,217669679889;0,934147663235247;-1,26927235;1,7168053;1,00506044045381;3975,60945624862
"z_FSMUi_T[11,154]";1,12134478358182;0,885815885099633;-0,31684233;2,54622685;1,00127597432096;6881,53461972368
"z_FSMUi_T[12,154]";0,0970456198234;0,951847541876801;-1,45705515;1,61437505;1,00492024982335;7028,58027387482
"z_FSMUi_T[13,154]";0,02865975761422;0,965641811306851;-1,5214118;1,57386895;1,00467579276388;9899,95276421742
"z_FSMUi_T[1,155]";0,0963748792194;0,429915040402772;-0,606844425;0,770957785;1,00188889068023;3667,17900794892
"z_FSMUi_T[2,155]";0,049946635844;0,879646306206973;-1,37401595;1,4380142;1,00292326712288;2911,53992280048
"z_FSMUi_T[3,155]";0,89012818975446;0,749871557005702;-0,293050695;2,06785875;1,00598370597894;5814,17346209883
"z_FSMUi_T[4,155]";0,4033094099212;0,787587644647335;-0,862031885;1,628474;1,00258564101566;5006,40560310274
"z_FSMUi_T[5,155]";-0,02961054266762;0,707311076174417;-1,12261335;1,0765274;1,00262130105503;4534,13127989418
"z_FSMUi_T[6,155]";-0,518910741148;0,778647990865732;-1,75599455;0,738356965000001;1,00124814012736;5132,82435248046
"z_FSMUi_T[7,155]";-0,0714237243158;0,789125797425396;-1,31786;1,17084235;1,00370064452002;5460,35087133544
"z_FSMUi_T[8,155]";-0,51890601649448;0,751387372661571;-1,73176245;0,70145537;1,00208462808208;5505,56301350791
"z_FSMUi_T[9,155]";-0,02953021281644;0,871179212050776;-1,4022819;1,3525187;1,00390195927788;6996,47743512329
"z_FSMUi_T[10,155]";0,3535823981108;0,862663864664502;-1,017202;1,74988805;1,00326799911886;7620,052802901
"z_FSMUi_T[11,155]";-0,1127454826578;0,87284172448581;-1,51176715;1,2597617;1,00756118453122;7143,73798829107
"z_FSMUi_T[12,155]";0,06181491316;0,929094251663662;-1,39691385;1,53079135;1,004588892942;9312,26444829598
"z_FSMUi_T[13,155]";0,088580802182;0,970367446408565;-1,4735392;1,61905135;1,00544808197953;8694,51240250757
"z_FSMUi_T[1,156]";0,33795466517556;0,424191348356951;-0,325678475;1,02223915;1,00332013905271;3982,06216836298
"z_FSMUi_T[2,156]";-0,1986405994348;0,895906814399825;-1,6163298;1,2455309;1,00697890517881;2247,34796333733
"z_FSMUi_T[3,156]";-0,64044016794908;0,738550235957119;-1,82356475;0,557449815000001;1,00254882548712;5990,21974047418
"z_FSMUi_T[4,156]";0,1770297086606;0,826042913058302;-1,1614525;1,53186015;1,00358248836116;3165,25166180147
"z_FSMUi_T[5,156]";-0,2688049460528;0,72816132172838;-1,39092715;0,89443735;1,0075078324217;2939,36784456065
"z_FSMUi_T[6,156]";-0,97941126266936;0,838581809166419;-2,25231685;0,412507690000001;1,00302218854745;4327,09412263677
"z_FSMUi_T[7,156]";-0,4667009677654;0,84129833731785;-1,80771155;0,868697510000001;1,0045979538288;3694,86008741404
"z_FSMUi_T[8,156]";0,66317995752972;0,778831702530677;-0,550311785;1,9187642;1,00272013731397;4513,36861693793
"z_FSMUi_T[9,156]";0,1463096443072;0,912325829732488;-1,30930545;1,59641805;1,002598585321;5014,65017220769
"z_FSMUi_T[10,156]";0,4897251798592;0,917515393770836;-0,9505357;1,9568146;1,0036726988365;5215,51971414105
"z_FSMUi_T[11,156]";-0,6299249259668;0,888981977580912;-2,0127021;0,817926395000001;1,00735569087566;5273,03208795425
"z_FSMUi_T[12,156]";-0,3702015285806;0,960356990402012;-1,9209031;1,1582183;1,00573508423992;8725,75989692806
"z_FSMUi_T[13,156]";-0,2737841532092;0,955215644023803;-1,8074733;1,25434465;1,00305973967023;6032,70310261035
"z_FSMUi_T[1,157]";0,2138398106801;0,441057291720833;-0,4801289;0,918367565;1,00339645790605;3281,75674595285
"z_FSMUi_T[2,157]";-0,177968117238;0,850602414825397;-1,5293726;1,1894767;1,00372382002707;2615,54669662379
"z_FSMUi_T[3,157]";0,5964756749666;0,734613686204652;-0,58483459;1,7671184;1,00293939697656;4967,37866204863
"z_FSMUi_T[4,157]";0,39135654841836;0,829030555101079;-0,916976635;1,6867918;1,003594609507;2809,17670730169
"z_FSMUi_T[5,157]";0,0127426695532;0,729989722396866;-1,16046785;1,15101265;1,00181047642564;4419,71941061089
"z_FSMUi_T[6,157]";0,1164659334862;0,810015088426746;-1,15046355;1,42585845;1,00230628983317;3806,67832895587
"z_FSMUi_T[7,157]";-0,2154632253902;0,854577763078283;-1,5723887;1,12498355;1,00572776656088;3863,6941848049
"z_FSMUi_T[8,157]";-1,1683522348028;0,771938607724181;-2,4043688;0,0563373270000027;1,00299897208491;5772,47990134396
"z_FSMUi_T[9,157]";-0,2223234637362;0,858784153652879;-1,5805561;1,1643883;1,00325438388022;7249,45185497187
"z_FSMUi_T[10,157]";0,18292664945082;0,872598728901953;-1,21739215;1,5674531;1,00412463626938;6871,67938819844
"z_FSMUi_T[11,157]";-0,1999674451978;0,894071163319655;-1,6108738;1,24304695;1,00277295360289;7768,84787566115
"z_FSMUi_T[12,157]";-0,20237592544;0,958006484791162;-1,72555125;1,3207474;1,00207175326511;8809,80818702178
"z_FSMUi_T[13,157]";0,0162410749568;0,981012169323144;-1,5706848;1,5685311;1,00679470494073;8483,10119577781
"z_FSMUi_T[1,158]";0,04089844785102;0,439524532197158;-0,636411965;0,74231772;1,00420063421187;3084,64488304021
"z_FSMUi_T[2,158]";0,2043555528818;0,890081202824488;-1,211427;1,62470605;1,00595017468975;1977,99188836062
"z_FSMUi_T[3,158]";0,3015914006702;0,745735874211652;-0,889281175;1,4751665;1,00267154314305;4119,48392476873
"z_FSMUi_T[4,158]";-0,4853132220474;0,829564872914464;-1,8123865;0,813348035;1,00395681986736;2872,81871625075
"z_FSMUi_T[5,158]";-1,2851288352252;0,718643686727196;-2,43026345;-0,16456032;1,00346201650932;3357,31654265526
"z_FSMUi_T[6,158]";-0,167504882282;0,807815105108116;-1,4371917;1,11235075;1,00340860600684;3992,85413846447
"z_FSMUi_T[7,158]";-0,196741866012634;0,833220446729807;-1,5269061;1,09809695;1,00181170285011;3475,3777138713
"z_FSMUi_T[8,158]";-0,485273313168;0,784242593405956;-1,7436869;0,76622584;1,00315411431807;4838,77283372178
"z_FSMUi_T[9,158]";-0,170826493118;0,893908555849816;-1,61725085;1,23034145;1,00295854211784;4483,27106405516
"z_FSMUi_T[10,158]";-0,40352777721982;0,941932129295796;-1,88798715;1,10214465;1,00222033314064;5053,83704476304
"z_FSMUi_T[11,158]";-0,73511965562814;0,917885261242115;-2,21995315;0,738850385000001;1,0019929844972;6218,15367850733
"z_FSMUi_T[12,158]";0,326306594935;0,945205302040406;-1,17523675;1,80565875;1,00383886585655;7411,58818139244
"z_FSMUi_T[13,158]";0,1612667902708;1,01931138941213;-1,44937815;1,8120047;1,0049319648571;8198,70869153248
"z_FSMUi_T[1,159]";-2,0699466216;0,424417079335346;-2,7576833;-1,40856975;1,00370331615638;3395,11478365392
"z_FSMUi_T[2,159]";0,13018725118414;0,841955328546493;-1,20056325;1,46432125;1,00388391483012;3801,4702623536
"z_FSMUi_T[3,159]";-0,6032315451302;0,735284763770408;-1,7861306;0,558408625;1,0037771463359;6577,34685994615
"z_FSMUi_T[4,159]";0,23588226060162;0,776155129831262;-1,01885015;1,47712125;1,00134156109177;5718,89798938217
"z_FSMUi_T[5,159]";-0,32839721173858;0,719442976341123;-1,473576;0,81974504;1,00080322348047;4705,13915098774
"z_FSMUi_T[6,159]";-0,2328270572123;0,785025229938844;-1,4693208;1,02280895;1,00148267319864;6754,09624618162
"z_FSMUi_T[7,159]";-0,414563529198;0,808503735400081;-1,68527045;0,89369184;1,00426745959968;5490,13858950645
"z_FSMUi_T[8,159]";0,1568041707554;0,765453598794156;-1,05139825;1,39686135;1,00073181577438;5699,9740808566
"z_FSMUi_T[9,159]";-0,4478962898406;0,882104950340892;-1,86275815;0,962748635;1,00560047846276;6852,30842318833
"z_FSMUi_T[10,159]";0,0205003198478;0,886670286230008;-1,36619975;1,4680765;1,00656302684465;5962,99242797058
"z_FSMUi_T[11,159]";0,21671577743148;0,892532775332456;-1,2112333;1,63793205;1,00226809113344;6802,7483917624
"z_FSMUi_T[12,159]";0,2449123484088;0,958343319383595;-1,2787822;1,7501822;1,00764542987429;6342,06206378615
"z_FSMUi_T[13,159]";0,2090443464766;0,970619759347222;-1,32559675;1,7411101;1,00262610986982;9318,39626332303
"z_FSMUi_T[1,160]";-2,57102955848;0,439494945672752;-3,2849311;-1,8753839;1,0036858548308;3677,74576601275
"z_FSMUi_T[2,160]";-0,2618414651092;0,851106232077609;-1,609043;1,1005075;1,00433417623983;3518,31751531713
"z_FSMUi_T[3,160]";-0,6753489427878;0,757489989481511;-1,8890988;0,552070235;1,00161977363763;5134,8290575751
"z_FSMUi_T[4,160]";-0,0326247007714;0,789772886790394;-1,29785725;1,24764245;1,00139123591915;5609,66038737629
"z_FSMUi_T[5,160]";-0,0061062415698;0,709953521556584;-1,1121611;1,09279895;1,00253384714142;5299,44151327286
"z_FSMUi_T[6,160]";0,1871500441148;0,77137944596256;-1,0631352;1,40815475;1,00250477052817;5495,27617418675
"z_FSMUi_T[7,160]";-0,37473554669234;0,822526241611532;-1,6400593;0,942549160000001;1,00273205180536;5633,75460764224
"z_FSMUi_T[8,160]";-0,13520022619;0,788079066237716;-1,3720919;1,14345215;1,00533863716943;5535,69012441843
"z_FSMUi_T[9,160]";-0,068659517768;0,858898544875151;-1,47953605;1,302063;1,00419673599955;6959,69182635047
"z_FSMUi_T[10,160]";-0,4556600217498;0,881991242510225;-1,8689505;0,969567975000001;1,00425995006085;5458,42410780146
"z_FSMUi_T[11,160]";0,278317687471;0,870395497066135;-1,1070417;1,69287135;1,00338413425884;6527,95952272046
"z_FSMUi_T[12,160]";-0,0101792444332;0,946773941586943;-1,50638975;1,49435045;1,00278638340698;7633,01863340641
"z_FSMUi_T[13,160]";-0,03201057422224;0,960730511880821;-1,55862995;1,4837235;1,00338611927746;9675,62686875817
"z_FSMUi_T[1,161]";-0,7348821673226;0,43256418871477;-1,4278586;-0,0534664184999996;1,00571321442784;3071,66213953554
"z_FSMUi_T[2,161]";-0,54763556543;0,889503306984828;-1,98596325;0,87483669;1,00271464081074;2410,90106025229
"z_FSMUi_T[3,161]";0,0212746711084;0,744121957127319;-1,15759895;1,22346355;1,00098423929446;4938,07842208319
"z_FSMUi_T[4,161]";0,0143232946168;0,840732086383737;-1,3184015;1,36841595;1,00346282655013;3484,06238497186
"z_FSMUi_T[5,161]";0,1426644268534;0,72765746315519;-1,02942;1,3176876;1,00334586139718;3784,27271212126
"z_FSMUi_T[6,161]";0,25212672410622;0,812357697385445;-1,0442552;1,5529756;1,00286362956245;2979,70531118654
"z_FSMUi_T[7,161]";0,8954017184716;0,833191120312685;-0,42931449;2,21901025;1,0044176114832;3198,25302454212
"z_FSMUi_T[8,161]";1,04571647572;0,752613902980346;-0,163765615;2,2443637;0,999806317021784;5353,58496038691
"z_FSMUi_T[9,161]";-0,0662752766208;0,85449226570934;-1,41398995;1,3101092;1,007961865687;6145,23368584634
"z_FSMUi_T[10,161]";-0,5271770121712;0,897220828672821;-1,9594807;0,90464045;1,00505099228684;6312,30779729305
"z_FSMUi_T[11,161]";0,1037283580728;0,895398015736029;-1,33688815;1,53539695;1,00235006757811;5999,32390590283
"z_FSMUi_T[12,161]";0,0052326992234;0,950382647895839;-1,528327;1,5268063;1,00566608433508;7633,36825876319
"z_FSMUi_T[13,161]";-0,206011172598062;0,992022114240687;-1,7691497;1,377061;1,00314866197893;8088,10420703408
"z_FSMUi_T[1,162]";-0,921769802338;0,417938412431431;-1,5844766;-0,25931765;1,00213889158447;3478,70248327029
"z_FSMUi_T[2,162]";-0,107025384346;0,876639786288068;-1,50558705;1,2939537;1,00554429126066;2404,06466495982
"z_FSMUi_T[3,162]";-0,763104924081;0,74759734218052;-1,96675335;0,417234855;1,00023604908472;5271,33099597152
"z_FSMUi_T[4,162]";0,3906605036204;0,830819244748965;-0,957454255;1,69044235;1,00268330677519;3792,22507807971
"z_FSMUi_T[5,162]";-0,8672569949404;0,717955218939586;-1,9941997;0,31430573;1,00040368786985;4233,60466920644
"z_FSMUi_T[6,162]";-0,1470381029772;0,798790205948828;-1,41733785;1,13437135;1,00400088027962;4038,83392508327
"z_FSMUi_T[7,162]";-0,461344482961;0,846797974343956;-1,79426175;0,902785595;1,00096207254631;4309,49697023853
"z_FSMUi_T[8,162]";0,6105148215182;0,775019361117102;-0,642938835;1,82987385;1,00092872076924;4081,24616469516
"z_FSMUi_T[9,162]";0,332930970554;0,881356430103075;-1,0581714;1,7086581;1,00316154374378;5431,13356641136
"z_FSMUi_T[10,162]";0,4494690273562;0,902042694889175;-1,02220805;1,87830515;1,00264480946451;5742,94392419446
"z_FSMUi_T[11,162]";-0,62148151250747;0,885052003649998;-2,01047305;0,78649592;1,00368627031263;7068,13559209936
"z_FSMUi_T[12,162]";-0,120083189793;0,952775317681019;-1,60442055;1,42093815;1,00636053415478;7303,70383360169
"z_FSMUi_T[13,162]";0,2071519514656;0,953339385517573;-1,30298505;1,72147285;1,00375575930066;8393,95244189294
"z_FSMUi_T[1,163]";-0,3293553189874;0,53178488081835;-1,18061915;0,508702425;1,00358789954789;2599,86766483067
"z_FSMUi_T[2,163]";0,1501634709888;0,93396933246111;-1,36524635;1,6433888;1,00988454936558;2066,00992715508
"z_FSMUi_T[3,163]";0,7736189216672;0,772157663858098;-0,462540985;2,00041605;1,00364180826188;4208,54753199203
"z_FSMUi_T[4,163]";-0,0507786663244;0,872656326907804;-1,44347155;1,32986695;1,00726827958329;2089,96191811759
